Frame,Spine_X,Spine_Y,Spine_Z,LeftUpLeg_X,LeftUpLeg_Y,LeftUpLeg_Z,RightUpLeg_X,RightUpLeg_Y,RightUpLeg_Z,Spine1_X,Spine1_Y,Spine1_Z,LeftLeg_X,LeftLeg_Y,LeftLeg_Z,RightLeg_X,RightLeg_Y,RightLeg_Z,Spine2_X,Spine2_Y,Spine2_Z,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,RightFoot_X,RightFoot_Y,RightFoot_Z,Spine3_X,Spine3_Y,Spine3_Z,LeftToeBase_X,LeftToeBase_Y,LeftToeBase_Z,RightToeBase_X,RightToeBase_Y,RightToeBase_Z,Neck_X,Neck_Y,Neck_Z,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,Head_X,Head_Y,Head_Z,LeftArm_X,LeftArm_Y,LeftArm_Z,RightArm_X,RightArm_Y,RightArm_Z,LeftForeArm_X,LeftForeArm_Y,LeftForeArm_Z,RightForeArm_X,RightForeArm_Y,RightForeArm_Z,LeftHand_X,LeftHand_Y,LeftHand_Z,RightHand_X,RightHand_Y,RightHand_Z,LeftHandEE_X,LeftHandEE_Y,LeftHandEE_Z,RightHandEE_X,RightHandEE_Y,RightHandEE_Z
138,-1.511594295501709,-1.2991591691970825,1.5290004014968872,-1.6496766805648804,-0.5070961713790894,-1.6429228782653809,-2.015011787414551,-0.9905539751052856,-0.8527259826660156,0.01705992966890335,0.03346358612179756,-0.30158716440200806,0.18149389326572418,0.09854523837566376,-1.6142022609710693,-0.04293632134795189,-0.07318650186061859,-0.4722956717014313,0.019953293725848198,0.09574714303016663,0.06365780532360077,0.04500196501612663,-2.9123435020446777,1.081453561782837,-0.013862043619155884,3.019956588745117,0.9198631644248962,0.02449711784720421,0.008269717916846275,0.3892039358615875,0.005546049680560827,0.008760480210185051,-0.6147528886795044,-0.005550186149775982,-0.008748791180551052,-0.6141396760940552,-0.10306991636753082,-0.027093635872006416,-0.06523098051548004,1.6568167209625244,-0.17459498345851898,1.22883939743042,-1.7450158596038818,0.22130632400512695,1.1923532485961914,-0.032223720103502274,-0.04951312020421028,-0.16584953665733337,0.45646336674690247,1.2082781791687012,1.2962428331375122,-0.3633272051811218,-0.740529477596283,0.8848897218704224,-0.446325421333313,0.001141187152825296,0.004408004693686962,0.42141193151474,-0.012025007978081703,-0.0018226642860099673,0.019111527130007744,-0.0033523840829730034,0.17358539998531342,0.15680716931819916,-0.004559875000268221,0.028832897543907166,-3.1415836811065674,1.341104507446289e-07,-2.9802322387695312e-08,-4.589558102452429e-06,2.1606686573250045e-07,-6.742776008650253e-07
139,-1.507737398147583,-1.3013478517532349,1.5235917568206787,-1.6769475936889648,-0.4841773509979248,-1.6306227445602417,-1.9468485116958618,-0.9424420595169067,-0.9173781871795654,0.0146249420940876,0.03510770574212074,-0.31735730171203613,0.1844310760498047,0.08053480833768845,-1.545304775238037,-0.057758986949920654,-0.072388656437397,-0.5066967606544495,0.016801873221993446,0.10124994814395905,0.05763024091720581,0.042838163673877716,-2.9196412563323975,1.0629940032958984,-0.014997133985161781,3.015782117843628,0.9117425084114075,0.022677075117826462,0.009890220127999783,0.3828706443309784,0.005545183550566435,0.008762900717556477,-0.6148828268051147,-0.005549602676182985,-0.0087506715208292,-0.6142363548278809,-0.09951181709766388,-0.02987421676516533,-0.082817442715168,1.6607487201690674,-0.1772075742483139,1.2272419929504395,-1.7653898000717163,0.21933063864707947,1.1883211135864258,-0.031454168260097504,-0.051837433129549026,-0.17113740742206573,0.4894604980945587,1.2182730436325073,1.3307321071624756,-0.3473162353038788,-0.7741490602493286,0.8891308307647705,-0.4359181821346283,0.0015085049672052264,0.0048082489520311356,0.41148820519447327,-0.011932464316487312,-0.0020816780161112547,-0.002678818767890334,0.00044741673627868295,0.16574826836585999,0.1671367585659027,-0.012852238491177559,0.07603247463703156,-3.1415836811065674,1.396984004031765e-07,-3.725290742551124e-09,-4.559755325317383e-06,2.3841860752327193e-07,-6.034970851942489e-07
140,-1.5043271780014038,-1.3043981790542603,1.518953561782837,-1.704101324081421,-0.45348984003067017,-1.6201633214950562,-1.9003580808639526,-0.886064887046814,-0.9567539095878601,0.012679234147071838,0.03642550855875015,-0.33910804986953735,0.18750813603401184,0.059933919459581375,-1.4797241687774658,-0.07399489730596542,-0.07020111382007599,-0.5322318077087402,0.014281700365245342,0.10565906018018723,0.048926278948783875,0.039699237793684006,-2.9302444458007812,1.0445103645324707,-0.015311123803257942,3.014509677886963,0.9030418395996094,0.02122393622994423,0.011186842806637287,0.3727462887763977,0.005545299965888262,0.00876256451010704,-0.6148653030395508,-0.0055486783385276794,-0.00875311903655529,-0.6143691539764404,-0.09626027941703796,-0.03163520619273186,-0.09797393530607224,1.6600972414016724,-0.17249299585819244,1.228973627090454,-1.7846194505691528,0.21653982996940613,1.1849843263626099,-0.03061068244278431,-0.05277473106980324,-0.17569853365421295,0.547367513179779,1.2236170768737793,1.3924918174743652,-0.3390418291091919,-0.8184871673583984,0.9014739990234375,-0.43110978603363037,0.0014263062039390206,0.004274553153663874,0.4010072648525238,-0.011004834435880184,-0.0024179965257644653,-0.019298670813441277,0.003070068545639515,0.1577763706445694,0.1727387011051178,-0.019816666841506958,0.11308778077363968,-3.1415836811065674,1.834705756209587e-07,7.450581485102248e-09,-4.582107067108154e-06,2.272427366278862e-07,-6.183982463880966e-07
141,-1.5023713111877441,-1.306474208831787,1.5159944295883179,-1.725465178489685,-0.4431874454021454,-1.610880970954895,-1.8558346033096313,-0.8494766354560852,-1.0025919675827026,0.011173115111887455,0.03707922622561455,-0.3538876473903656,0.1869393289089203,0.03645361587405205,-1.4073121547698975,-0.07947204262018204,-0.06733646243810654,-0.5562083721160889,0.012346016243100166,0.10797812044620514,0.043082963675260544,0.03561525046825409,-2.944108486175537,1.025923728942871,-0.0146793769672513,3.016599655151367,0.8945364356040955,0.02000361867249012,0.012030647136271,0.3662105202674866,0.0055461907759308815,0.00876007229089737,-0.6147318482398987,-0.005549095571041107,-0.008752068504691124,-0.6143097877502441,-0.09356705844402313,-0.032713085412979126,-0.11055467277765274,1.660946011543274,-0.1634683907032013,1.2319221496582031,-1.7996716499328613,0.21543897688388824,1.1818726062774658,-0.02983764186501503,-0.05292109027504921,-0.1794867068529129,0.5983507633209229,1.2322325706481934,1.4488775730133057,-0.3309306204319,-0.8583276271820068,0.9103347063064575,-0.43465620279312134,-0.00074926414526999,0.0051720659248530865,0.3977402150630951,-0.00972804892808199,-0.001434588455595076,-0.03014606051146984,0.004338196013122797,0.14290234446525574,0.17089655995368958,-0.024004915729165077,0.13819797337055206,-3.1415836811065674,8.754432911928234e-08,-1.862645326866641e-08,-4.559755325317383e-06,2.4028122425079346e-07,-6.109476089477539e-07
142,-1.5002200603485107,-1.3079242706298828,1.5121748447418213,-1.7393401861190796,-0.43684881925582886,-1.6027320623397827,-1.848227858543396,-0.8239284157752991,-1.0036388635635376,0.00875995121896267,0.037786517292261124,-0.3643561601638794,0.1805107742547989,0.010350070893764496,-1.3370283842086792,-0.0926581472158432,-0.06449642777442932,-0.5592917203903198,0.009258362464606762,0.11067826300859451,0.038850292563438416,0.030680734664201736,-2.960954189300537,1.0076993703842163,-0.013122975826263428,3.0219900608062744,0.8867691159248352,0.01795976422727108,0.013234267942607403,0.36177659034729004,0.005546789150685072,0.008758358657360077,-0.6146402359008789,-0.005546577274799347,-0.008759021759033203,-0.6146794557571411,-0.09168117493391037,-0.033452391624450684,-0.12067992240190506,1.6505404710769653,-0.15492776036262512,1.236484169960022,-1.8191711902618408,0.21096600592136383,1.1794363260269165,-0.02926410548388958,-0.05282852053642273,-0.1825362741947174,0.6388188600540161,1.2344943284988403,1.4966598749160767,-0.3250253200531006,-0.8976930975914001,0.9199042916297913,-0.4414243996143341,-0.004492637701332569,0.00594388647004962,0.3994463384151459,-0.006108948960900307,0.00014840345829725266,-0.0311262346804142,0.0039217048324644566,0.1253100335597992,0.16645565629005432,-0.0253300778567791,0.14962612092494965,-3.1415836811065674,1.7369167437664146e-07,1.1175872671742582e-08,-4.556030035018921e-06,2.0302832126617432e-07,-6.48200511932373e-07
143,-1.5024306774139404,-1.309529185295105,1.512570858001709,-1.7459592819213867,-0.4279267191886902,-1.602550983428955,-1.843928575515747,-0.8030245304107666,-1.0050137042999268,0.006594479084014893,0.036216020584106445,-0.3753925561904907,0.1736268401145935,-0.01762120984494686,-1.2711225748062134,-0.09925982356071472,-0.06233329698443413,-0.5557928085327148,0.006588086020201445,0.1065172553062439,0.034208398312330246,0.025022225454449654,-2.9803829193115234,0.9907866716384888,-0.010815173387527466,3.0300681591033936,0.8800593018531799,0.01555013656616211,0.013352235779166222,0.356667697429657,0.005545595660805702,0.008761771954596043,-0.6148223280906677,-0.005548493936657906,-0.008753696456551552,-0.614396333694458,-0.09082456678152084,-0.03410258889198303,-0.1285395622253418,1.6445425748825073,-0.1480581909418106,1.2396560907363892,-1.8325856924057007,0.20932099223136902,1.1770658493041992,-0.02898493967950344,-0.05285373330116272,-0.1849038004875183,0.695769727230072,1.2401304244995117,1.5538630485534668,-0.3260199725627899,-0.9404118657112122,0.9318034648895264,-0.4543241858482361,-0.009287436492741108,0.0025927885435521603,0.406435489654541,-0.002490791492164135,0.0013798074796795845,-0.031243346631526947,0.0032131653279066086,0.10246258974075317,0.16117751598358154,-0.024338845163583755,0.14858262240886688,-3.1415836811065674,1.2759119272232056e-07,7.450580596923828e-09,-4.582107521855505e-06,2.3748725652694702e-07,-6.258487701416016e-07
144,-1.5034791231155396,-1.3113601207733154,1.5123413801193237,-1.7478231191635132,-0.42041441798210144,-1.604127287864685,-1.8415004014968872,-0.7819875478744507,-1.0011218786239624,0.005027591250836849,0.03528713434934616,-0.38812050223350525,0.16685977578163147,-0.04629141837358475,-1.203481912612915,-0.10530762374401093,-0.061339206993579865,-0.5479240417480469,0.004647616297006607,0.10412581264972687,0.028840139508247375,0.018749604001641273,-3.0020575523376465,0.9763839840888977,-0.008038971573114395,3.039830446243286,0.8745522499084473,0.013860645703971386,0.013528179377317429,0.3502764105796814,0.005545375868678093,0.008762386627495289,-0.6148560047149658,-0.0055493381805717945,-0.008751340210437775,-0.6142678260803223,-0.09113804250955582,-0.03476877138018608,-0.1343291997909546,1.628533959388733,-0.12856431305408478,1.2480303049087524,-1.8440946340560913,0.2049979567527771,1.1766679286956787,-0.029043326154351234,-0.05309169366955757,-0.18664886057376862,0.7387850880622864,1.2395944595336914,1.617342472076416,-0.33442360162734985,-0.9767817258834839,0.951974630355835,-0.4536430537700653,-0.012175190262496471,0.0025837344583123922,0.4108280539512634,0.0006868094787932932,0.0028017207514494658,-0.02501591108739376,0.0018271176377311349,0.07290568202733994,0.16085132956504822,-0.02343824692070484,0.14345332980155945,-3.1415836811065674,8.963979780673981e-08,6.51925802230835e-09,-4.567205905914307e-06,1.1455267667770386e-07,-6.48200511932373e-07
145,-1.5055341720581055,-1.3123292922973633,1.5127995014190674,-1.7430418729782104,-0.4272765517234802,-1.606640100479126,-1.8424525260925293,-0.7839574813842773,-0.9995278120040894,0.003127527888864279,0.03390369191765785,-0.3947303295135498,0.15526731312274933,-0.07427161931991577,-1.1341396570205688,-0.10286016017198563,-0.06165178865194321,-0.5266777276992798,0.0023079500533640385,0.10045818984508514,0.02596479281783104,0.011924185790121555,-3.025810480117798,0.9655612111091614,-0.005117069464176893,3.0501365661621094,0.8702600002288818,0.011744638904929161,0.013629395514726639,0.34710386395454407,0.005545575637370348,0.008761858567595482,-0.6148268580436707,-0.005547739565372467,-0.008755729533731937,-0.614508330821991,-0.09264196455478668,-0.035393062978982925,-0.1382705718278885,1.650334358215332,-0.11693105846643448,1.2491241693496704,-1.8520771265029907,0.20454439520835876,1.1750067472457886,-0.029419805854558945,-0.05335083231329918,-0.18783988058567047,0.7237244844436646,1.269880771636963,1.615357518196106,-0.3551828861236572,-1.005313515663147,0.9741827249526978,-0.4505777657032013,-0.010920191183686256,0.00847566593438387,0.4199802875518799,0.003317377297207713,0.003968747798353434,-0.013617333024740219,0.00076278205960989,0.055970534682273865,0.15353550016880035,-0.020024912431836128,0.12867940962314606,-3.1415836811065674,9.476207196712494e-08,2.7939677238464355e-09,-4.567205905914307e-06,1.4808028936386108e-07,-6.48200511932373e-07
146,-1.5064785480499268,-1.313379168510437,1.5126124620437622,-1.7399648427963257,-0.4377706050872803,-1.6111735105514526,-1.8459776639938354,-0.7823634743690491,-0.9965635538101196,0.001735003083012998,0.033138908445835114,-0.4020097553730011,0.14645366370677948,-0.10021351277828217,-1.065195083618164,-0.09881879389286041,-0.06294254213571548,-0.5089953541755676,0.0005822969251312315,0.09851393103599548,0.02280038222670555,0.004559177439659834,-3.0516297817230225,0.9589167833328247,-0.0023497759830206633,3.059920310974121,0.8670986294746399,0.010258848778903484,0.013812323100864887,0.34330764412879944,0.005545343738049269,0.0087624816223979,-0.6148607730865479,-0.005548377055674791,-0.008754126727581024,-0.6144177913665771,-0.09522177278995514,-0.03578141704201698,-0.14061999320983887,1.6588422060012817,-0.1193198561668396,1.2473342418670654,-1.8560576438903809,0.20205184817314148,1.1754741668701172,-0.030035503208637238,-0.05320987477898598,-0.1885567456483841,0.7494569420814514,1.2832258939743042,1.6321179866790771,-0.37718909978866577,-1.0301978588104248,1.0021002292633057,-0.45531368255615234,-0.010309530422091484,0.009000001475214958,0.424655944108963,0.005572228692471981,0.0061239153146743774,-0.005982786417007446,0.00023069526650942862,0.03857319802045822,0.13972659409046173,-0.015456534922122955,0.10945839434862137,-3.1415836811065674,1.6868581553808326e-07,1.862645371275562e-09,-4.563480615615845e-06,1.8347054719924927e-07,-6.407499313354492e-07
147,-1.505167841911316,-1.313473105430603,1.511292576789856,-1.7435492277145386,-0.460997998714447,-1.609915018081665,-1.8641194105148315,-0.7860914468765259,-0.9811442494392395,0.0015937688294798136,0.03378206863999367,-0.40281376242637634,0.1371549516916275,-0.1230400800704956,-0.9944671988487244,-0.08996330201625824,-0.06446760892868042,-0.4867740571498871,0.0003726531576830894,0.10046838968992233,0.022501692175865173,-0.003356450004503131,-3.0795724391937256,0.9564052820205688,2.5579414796084166e-05,3.068326473236084,0.8649042248725891,0.01029638946056366,0.01414528489112854,0.3430110514163971,0.005545484367758036,0.008761943317949772,-0.6148322820663452,-0.005548052955418825,-0.00875496119260788,-0.6144620776176453,-0.09860524535179138,-0.035690199583768845,-0.14165379106998444,1.6657706499099731,-0.12231026589870453,1.2454768419265747,-1.8490155935287476,0.20040476322174072,1.1780753135681152,-0.030766036361455917,-0.052193526178598404,-0.18888460099697113,0.7624032497406006,1.298632264137268,1.6357872486114502,-0.407694548368454,-1.0511490106582642,1.0403611660003662,-0.45881620049476624,-0.008969243615865707,0.008552132174372673,0.43269532918930054,0.0073622544296085835,0.006426151376217604,0.0047182971611619,-0.00013520823267754167,0.028619566932320595,0.12555427849292755,-0.010508058592677116,0.08306247740983963,-3.1415836811065674,1.1303929170480842e-07,5.122274604474342e-09,-4.585831902659265e-06,2.542510344483162e-07,-6.407498744920304e-07
148,-1.503211498260498,-1.3137925863265991,1.5098377466201782,-1.7475931644439697,-0.48333609104156494,-1.6103311777114868,-1.8722368478775024,-0.7911424040794373,-0.9788387417793274,0.0020684008486568928,0.03479764610528946,-0.4052485227584839,0.12975890934467316,-0.1421152651309967,-0.929439127445221,-0.07759395986795425,-0.06526970118284225,-0.4641030728816986,0.0009246960398741066,0.10338492691516876,0.02152765542268753,-0.011821006424725056,-3.109628677368164,0.9573460817337036,0.0018688959535211325,3.0748331546783447,0.863401472568512,0.01099996455013752,0.014412259683012962,0.3416285216808319,0.0055455598048865795,0.00876192469149828,-0.614830732345581,-0.0055497149005532265,-0.00875025149434805,-0.614212691783905,-0.1023394763469696,-0.03493315726518631,-0.14167621731758118,1.668395757675171,-0.12553800642490387,1.2440235614776611,-1.8419928550720215,0.20317892730236053,1.178179383277893,-0.03145794942975044,-0.04997800290584564,-0.1889154613018036,0.781643271446228,1.3081716299057007,1.6455577611923218,-0.44709545373916626,-1.0762181282043457,1.0814546346664429,-0.4574335515499115,-0.008033945225179195,0.007434899918735027,0.44040417671203613,0.0059779053553938866,0.005105147138237953,0.010725466534495354,-0.0003535612777341157,0.032944221049547195,0.11459529399871826,-0.007619692478328943,0.06610599905252457,-3.1415836811065674,1.462758518755436e-07,2.3283064365386963e-09,-4.552304744720459e-06,1.7695128917694092e-07,-6.407499313354492e-07
149,-1.4998997449874878,-1.3148279190063477,1.5070240497589111,-1.7585391998291016,-0.4979496896266937,-1.609818696975708,-1.8792256116867065,-0.7814951539039612,-0.9820299744606018,0.002414062852039933,0.03639594465494156,-0.41285064816474915,0.12098386883735657,-0.157348170876503,-0.8692753911018372,-0.06381125748157501,-0.06450365483760834,-0.4555187523365021,0.0012859664857387543,0.10807252675294876,0.018304388970136642,-0.02077014371752739,-3.141538143157959,0.9605779647827148,0.0031795897521078587,3.079420328140259,0.8621466755867004,0.011736592277884483,0.01498127356171608,0.3372003138065338,0.00554633280262351,0.00875964853912592,-0.6147098541259766,-0.005550713278353214,-0.008747391402721405,-0.6140614748001099,-0.10583274811506271,-0.033458855003118515,-0.1410643458366394,1.6710381507873535,-0.12934550642967224,1.2423433065414429,-1.8327676057815552,0.20816153287887573,1.1776505708694458,-0.03195290267467499,-0.04651573672890663,-0.18876028060913086,0.8274514079093933,1.3169441223144531,1.6791644096374512,-0.48943421244621277,-1.0928829908370972,1.1222646236419678,-0.45588982105255127,-0.006462303455919027,0.0066496385261416435,0.4449840188026428,0.0034464672207832336,0.004162125289440155,0.017028948292136192,-0.0006809977348893881,0.03996220976114273,0.1075005829334259,-0.0068448735401034355,0.06334393471479416,-3.1415836811065674,1.282314769923687e-07,1.862645149230957e-09,-4.5709316509601194e-06,2.0768496256096114e-07,-6.183982463880966e-07
150,-1.4967492818832397,-1.315455675125122,1.5045602321624756,-1.7647836208343506,-0.519239068031311,-1.610962152481079,-1.8839279413223267,-0.7830418944358826,-0.9852272868156433,0.003020887728780508,0.03798570856451988,-0.4175923466682434,0.11199235171079636,-0.16918161511421204,-0.8078662157058716,-0.05260099470615387,-0.061757441610097885,-0.4365515410900116,0.001979008549824357,0.11267109215259552,0.016332969069480896,-0.03003067523241043,3.1085703372955322,0.964714765548706,0.004126967862248421,3.082691192626953,0.8605544567108154,0.012712149880826473,0.01544975396245718,0.3343735933303833,0.005545762833207846,0.008761373348534107,-0.6148006319999695,-0.0055510313250124454,-0.008746638894081116,-0.6140201091766357,-0.1084800511598587,-0.03137066960334778,-0.14025172591209412,1.6675724983215332,-0.13776008784770966,1.239837408065796,-1.82619047164917,0.217081680893898,1.1744707822799683,-0.03212113305926323,-0.042044464498758316,-0.18854519724845886,0.8901690244674683,1.32534658908844,1.7251514196395874,-0.5296761989593506,-1.1090543270111084,1.1545603275299072,-0.4564032554626465,-0.004730434622615576,0.005552385002374649,0.45053768157958984,-0.0009500834275968373,0.002464492339640856,0.02465750277042389,-0.0013231722405180335,0.05358816683292389,0.10239002108573914,-0.007364591117948294,0.07155517488718033,-3.1415836811065674,1.5401747077703476e-07,-5.587935447692871e-09,-4.5709311962127686e-06,2.2351741790771484e-07,-6.332993507385254e-07
151,-1.4929592609405518,-1.3155452013015747,1.5018353462219238,-1.7750667333602905,-0.546769380569458,-1.6088178157806396,-1.8961106538772583,-0.78603196144104,-0.9800412058830261,0.004058757796883583,0.04001864418387413,-0.4186532199382782,0.10358115285634995,-0.17843641340732574,-0.752894401550293,-0.0441768579185009,-0.05716637149453163,-0.4206792116165161,0.003198405494913459,0.11848776042461395,0.016019649803638458,-0.03929898887872696,3.0755069255828857,0.9684064984321594,0.0050204601138830185,3.0857629776000977,0.8580640554428101,0.014201336540281773,0.015951665118336678,0.3336745798587799,0.005546460393816233,0.00875923316925764,-0.61468905210495,-0.005548662506043911,-0.00875318143516779,-0.6143711805343628,-0.10981687903404236,-0.028894411399960518,-0.1396256387233734,1.6643155813217163,-0.1387094110250473,1.239957571029663,-1.8211795091629028,0.22164347767829895,1.1733217239379883,-0.03189362958073616,-0.037014350295066833,-0.18838229775428772,0.9115617275238037,1.328452467918396,1.7393064498901367,-0.5514193177223206,-1.1266262531280518,1.1801772117614746,-0.454933226108551,-0.003384907031431794,0.005495219957083464,0.44906261563301086,-0.004402913153171539,0.0011681285686790943,0.03054567240178585,-0.0021547856740653515,0.07039628177881241,0.10091733187437057,-0.00824868306517601,0.0812816470861435,-3.1415836811065674,1.3783575525394554e-07,3.725290742551124e-09,-4.578381776809692e-06,2.086162567138672e-07,-6.258487701416016e-07
152,-1.487957239151001,-1.316319465637207,1.4974846839904785,-1.7832430601119995,-0.5680099129676819,-1.6093162298202515,-1.894168496131897,-0.7847801446914673,-0.9879273176193237,0.004439599346369505,0.04248615354299545,-0.42470449209213257,0.09484640508890152,-0.1860479861497879,-0.7002428770065308,-0.03784836083650589,-0.05127246305346489,-0.40705743432044983,0.0035658697597682476,0.12576189637184143,0.013525969348847866,-0.0481618270277977,3.0440287590026855,0.9705447554588318,0.006204983219504356,3.0898799896240234,0.854315459728241,0.015197228640317917,0.016886943951249123,0.33020055294036865,0.005547347478568554,0.008757057599723339,-0.6145700216293335,-0.00554951187223196,-0.008750833570957184,-0.6142455339431763,-0.10964762419462204,-0.026324834674596786,-0.13947723805904388,1.6512508392333984,-0.16609692573547363,1.2326568365097046,-1.8188014030456543,0.22140321135520935,1.1740542650222778,-0.0312827043235302,-0.031978409737348557,-0.18835577368736267,0.997290849685669,1.322421908378601,1.7824102640151978,-0.5748625993728638,-1.1424583196640015,1.2095630168914795,-0.46283549070358276,-0.002406767336651683,0.004605299327522516,0.44714251160621643,-0.005741055589169264,0.001199660706333816,0.036429572850465775,-0.003169013187289238,0.08672046661376953,0.10171861201524734,-0.00974863301962614,0.09522164613008499,-3.1415836811065674,1.6437843441963196e-07,7.450580596923828e-09,-4.563481070363196e-06,2.086162567138672e-07,-6.407499313354492e-07
153,-1.4842231273651123,-1.3168766498565674,1.4942718744277954,-1.7896833419799805,-0.5965617895126343,-1.6065555810928345,-1.8952000141143799,-0.7906163930892944,-0.9906484484672546,0.0047712805680930614,0.04432777315378189,-0.4290986955165863,0.08397813141345978,-0.19278521835803986,-0.6465133428573608,-0.03215298429131508,-0.04481020197272301,-0.3882879912853241,0.003901059739291668,0.13117937743663788,0.011763079091906548,-0.056167490780353546,3.015791893005371,0.9703973531723022,0.007936516776680946,3.0959622859954834,0.8492650389671326,0.015984244644641876,0.017567383125424385,0.3277797996997833,0.005545648280531168,0.008761430159211159,-0.614804744720459,-0.00554990628734231,-0.008749611675739288,-0.6141796112060547,-0.10811854898929596,-0.023971572518348694,-0.14005805552005768,1.646891474723816,-0.17148368060588837,1.2316248416900635,-1.8141652345657349,0.22314897179603577,1.1743282079696655,-0.03038589283823967,-0.027470454573631287,-0.1885405033826828,1.0747311115264893,1.3234323263168335,1.8507015705108643,-0.5953091382980347,-1.155808925628662,1.2272409200668335,-0.4632514715194702,-0.0050692083314061165,0.0014847847633063793,0.4542294442653656,-0.0049593509174883366,0.0008326724637299776,0.03944979980587959,-0.003600493771955371,0.0909576341509819,0.10208631306886673,-0.011833705939352512,0.11500696837902069,-3.1415836811065674,1.685693860054016e-07,1.1175870895385742e-08,-4.567205905914307e-06,2.6822092991096724e-07,-6.332994075819443e-07
154,-1.4815489053726196,-1.3177809715270996,1.4919726848602295,-1.7926549911499023,-0.6215842962265015,-1.6016292572021484,-1.897100806236267,-0.7970898151397705,-0.9852765202522278,0.005020244978368282,0.0455632321536541,-0.43578165769577026,0.07163171470165253,-0.19907426834106445,-0.5994665622711182,-0.032959435135126114,-0.03858152776956558,-0.36756381392478943,0.0041599213145673275,0.13480722904205322,0.009045766666531563,-0.06293145567178726,2.9921324253082275,0.9676117300987244,0.010319720953702927,3.1043825149536133,0.8432546854019165,0.016536638140678406,0.018014023080468178,0.3241998255252838,0.005546345841139555,0.00875964667648077,-0.6147100329399109,-0.0055490280501544476,-0.008752293884754181,-0.6143194437026978,-0.10569337010383606,-0.022104397416114807,-0.14164341986179352,1.6366945505142212,-0.1659468412399292,1.2351510524749756,-1.813126564025879,0.22331957519054413,1.174505591392517,-0.0293661467730999,-0.023892739787697792,-0.18902070820331573,1.1251164674758911,1.3195044994354248,1.9067490100860596,-0.6102482676506042,-1.1710724830627441,1.2494524717330933,-0.46120893955230713,-0.007207694463431835,0.005501218140125275,0.4390871524810791,-0.0034172756131738424,0.0033749088179320097,0.04001671075820923,-0.003659673500806093,0.09114152938127518,0.10862831026315689,-0.014157887548208237,0.12909869849681854,-3.1415836811065674,7.729977369308472e-08,-5.587935447692871e-09,-4.5690690058108885e-06,2.5564804673194885e-07,-6.221234798431396e-07
155,-1.4769903421401978,-1.3189125061035156,1.4879690408706665,-1.7957228422164917,-0.6466078758239746,-1.59642493724823,-1.8901686668395996,-0.8031384348869324,-0.9910454154014587,0.005328035447746515,0.04770343005657196,-0.44433969259262085,0.059633027762174606,-0.20498132705688477,-0.5530704259872437,-0.03204650804400444,-0.033371616154909134,-0.34815579652786255,0.004452264402061701,0.14112183451652527,0.005625759717077017,-0.06821956485509872,2.973788261413574,0.9620948433876038,0.01333020068705082,3.1150529384613037,0.8369904160499573,0.017379460856318474,0.018833618611097336,0.31974515318870544,0.0055477432906627655,0.008755827322602272,-0.6145048141479492,-0.005551374051719904,-0.008745603263378143,-0.6139631867408752,-0.10301055014133453,-0.020905837416648865,-0.14451536536216736,1.6288881301879883,-0.17499828338623047,1.2336657047271729,-1.809451937675476,0.22327320277690887,1.175467610359192,-0.028407815843820572,-0.02144845388829708,-0.1898839771747589,1.1848336458206177,1.312119960784912,1.9519151449203491,-0.6354559659957886,-1.180391550064087,1.2793598175048828,-0.46412941813468933,-0.0120243513956666,0.0055295974016189575,0.4269413650035858,-0.0007915350142866373,0.0036774417385458946,0.034660182893276215,-0.0032470657024532557,0.09335913509130478,0.11556139588356018,-0.016751060262322426,0.14331664144992828,-3.1415836811065674,1.62515789270401e-07,0.0,-4.559755325317383e-06,1.9744038581848145e-07,-6.295740604400635e-07
156,-1.4726744890213013,-1.320055603981018,1.4840195178985596,-1.7971080541610718,-0.6727704405784607,-1.5893769264221191,-1.8820377588272095,-0.812389075756073,-0.996749758720398,0.005412011407315731,0.04967370629310608,-0.4529784023761749,0.045654188841581345,-0.21029235422611237,-0.5111144781112671,-0.03313835710287094,-0.029813801869750023,-0.3276716470718384,0.004468617960810661,0.146983802318573,0.0022086920216679573,-0.07197500020265579,2.960857629776001,0.9538694024085999,0.01686418615281582,3.1276180744171143,0.831417441368103,0.017971279099583626,0.01966210827231407,0.31546589732170105,0.005548450164496899,0.008753702975809574,-0.6143919229507446,-0.005549311172217131,-0.008751384913921356,-0.6142728924751282,-0.10066066682338715,-0.02044764906167984,-0.14884382486343384,1.6208105087280273,-0.17870989441871643,1.23397958278656,-1.8099279403686523,0.22281740605831146,1.1755800247192383,-0.027661116793751717,-0.02015034481883049,-0.19118420779705048,1.220400333404541,1.3026995658874512,1.9808496236801147,-0.6495453119277954,-1.1921961307525635,1.2980543375015259,-0.4674030542373657,-0.015880104154348373,0.005532304290682077,0.411843866109848,-0.00040623557288199663,0.0044647688046097755,0.026006260886788368,-0.002560809487476945,0.09811335802078247,0.1220187246799469,-0.018888549879193306,0.15282674133777618,-3.1415836811065674,1.634471260558712e-07,1.3038517820973539e-08,-4.5765186769131105e-06,2.3795291781425476e-07,-6.221234798431396e-07
